"intercept","beta_bmi","beta_sex","beta_wealth","iter"
2.5095932988786,0.000163244729826105,0.125439945784342,0.0052597490586919,89
2.53219159170995,0.000187753379773451,0.101375558097372,-0.0122422713010271,90
2.61664256886572,0.000175498203760081,0.109506974290253,-0.028609660205361,91
2.67004863669066,0.000127361135963703,0.117626926157546,-0.00615272812602649,92
2.49090881009524,0.000168531921658834,0.103147717853947,0.0111726006034158,93
2.3861801285757,0.000247835305769201,0.102194899684567,-0.00945012299619862,94
2.49951401132093,0.000204854334605835,0.0773654770715414,-0.00253322275061855,95
2.34603960012971,0.000274854717148423,0.0365386934663582,0.0052992098849142,96
2.45902212087591,0.000211649760552914,0.0951021260466141,-0.00298617628799238,97
2.48798834180999,0.000171587284872696,0.088070249041075,0.00761655492234145,98
2.55097698826177,0.000154031056670152,0.0875027579314072,-0.000170131354779588,99
2.49452383682714,0.000192467889813884,0.11128376377555,-0.00469260238616753,100
2.53797139334923,0.000170935088358707,0.0938797577244345,-0.000224397242408843,101
2.45782372637368,0.000179531022827355,0.132289448823651,0.00860460572276593,102
2.49998409975575,0.000164810900965481,0.123377142650385,0.00632750694104044,103
2.67394056473464,0.000119750647100951,0.128187249544234,-0.00941771155955162,104
2.61931144705822,0.000134354990660331,0.08117989921064,0.00664911191421131,105
2.48585231765566,0.000197886912680621,0.0964655367676033,-0.00447073277620631,106
2.60473521095747,0.000158673188523618,0.129800942724022,-0.0127112574797996,107
2.71095203450457,0.00014043458831363,0.057566804157479,-0.0179917814808984,108
2.5575517631974,0.000176135970429167,0.112366291299437,-0.00442148026393751,109
2.49046127627764,0.00016489398352669,0.123240612098355,0.0162806970319399,110
2.46502631364757,0.000193254001246549,0.0933827763194907,0.0146233186263046,111
2.4058215520237,0.000221974680685507,0.117285540488342,0.0149346850715925,112
2.47632906138579,0.000206159216634433,0.0975655400513225,0.00224426427224801,113
2.56859824867252,0.000176007098393143,0.0891407387644052,0.00132527034234067,114
2.55345837299007,0.000175942839417483,0.116401781886328,-0.00101371452891132,115
2.60757630272129,0.000150634604823413,0.0939500582675506,0.00412817656482141,116
2.47854642895554,0.000212321572415742,0.0594637544637353,0.00480596458765677,117
2.57613560890217,0.000174596924814675,0.0693633735501996,0.000192059011080484,118
2.75013655572262,9.94895500837952e-05,0.133871668598102,-0.00796743317636785,119
2.4515623096057,0.000205201021015654,0.13224741006014,0.00571786438331787,120
2.60014629415955,0.000176173983741143,0.0777236439102701,-0.00877891842619515,121
2.51260023293497,0.000195404829538888,0.0719674993500309,0.00433169173697368,122
2.44195138821622,0.000214185104389206,0.110514005775786,0.00862960220889532,123
2.40372331536064,0.00021938024390091,0.0732141031425622,0.0213315613563566,124
2.48983219137594,0.000202721735404717,0.0619628928911676,0.00617997283694084,125
2.50105677136456,0.000151075954401621,0.07507243275399,0.0309828994141743,126
2.50897915068153,0.000169718250059917,0.129245488202121,0.00980858600675158,127
2.38820183025722,0.000216990441297763,0.134629681645249,0.0135340630356742,128
2.49205105389787,0.00019900875483372,0.0763382856940096,0.00605572138949919,129
2.56365656406934,0.000130486643113013,0.113725844193062,0.0197012318931088,130
2.63815768005926,0.00015431310174583,0.0860086158127288,0.00234446820179359,131
2.56216875029376,0.000173734665700121,0.0783548039380088,0.00687590229457623,132
2.44891773575673,0.000206913438252196,0.111268370243938,0.0091632307339211,133
2.54397165330811,0.00020849833258524,0.167343966922447,-0.0298035184315766,134
2.55269834714164,0.000189675226895596,0.126011503872524,-0.017281171698479,135
2.42326784566723,0.000230882149184331,0.0843157637765762,0.000906242410834987,136
2.56824690481285,0.00019424302665791,0.104392438184115,-0.0183731039259157,137
2.63178330212397,0.000115482002410709,0.112841528407173,0.0120601433073319,138
2.41817233047615,0.000169943328206059,0.115358027591438,0.0377268706153503,139
2.6065677838574,0.000124550172468516,0.120367817786022,0.0243835612604776,140
2.57626073575777,0.000140279366753333,0.10631121220849,0.026781326395365,141
2.51711396614854,0.000187639881039471,0.151717004458626,0.00338796911693375,142
2.59337937302058,0.000176302687215591,0.102942086918872,-0.00412441710487842,143
2.35786583112515,0.000256912382255687,0.118125654753868,-0.00448127618110504,144
2.42585694861756,0.000237164264620246,0.102589490903582,-0.0030020652322899,145
2.63854326167863,0.000143197750179231,0.0893608355619582,0.00129940649082084,146
2.41639549963408,0.000213575838413851,0.0905239443087817,0.0130142965316257,147
2.61329293433293,0.000142691257266568,0.109314058800882,-0.00235131069580425,148
2.44380833253406,0.000185021345365623,0.117089961885301,0.0187312550729974,149
2.54914407112323,0.00015047826281084,0.1093858321369,0.00780402215178507,150
2.51867926575319,0.000199496855263628,0.108614408906209,-0.0207247246117102,151
2.53807274437385,0.000169745363601743,0.0580534045047385,0.00730000509770179,152
2.60284792186541,0.000139803465102315,0.0637885091326171,-0.0031041980751543,153
2.69277937969426,0.000139995427872292,0.104526916324776,-0.0177077372830854,154
2.51747376001698,0.000201764284687349,0.122478805264764,-0.0169019907575713,155
2.66581813714041,0.000100166379406261,0.147539603130042,0.00705721514760891,156
2.54268653944539,0.000169141654900421,0.123074324479988,-0.0029569694950399,157
2.60566632250984,0.000127076530089394,0.124372414147733,0.0137525227352203,158
2.54039563266819,0.00015656080402425,0.11793925278772,0.0062289952249776,159
2.69382909136783,0.000133620871444338,0.0336437833684816,-0.0106080940352408,160
2.57278222794173,0.000162831440005564,0.104205037356613,-0.00380034889735314,161
2.56353335599483,0.000167659640932908,0.0877167986767617,-0.00294491901232236,162
2.69808077082609,0.000129493385945871,0.0743192517229694,-0.0121254851646984,163
2.52213233340329,0.000155965054311677,0.11988830665497,0.0147561494482996,164
2.68717967817017,0.000125985091118782,0.0593444324070905,-0.000798563889981357,165
2.82038935245187,9.2061032505327e-05,0.142276075611807,-0.026059467921157,166
2.55951751677732,0.000140226959615799,0.129573280932398,0.0199317535880207,167
2.6114249913751,0.000127541538126138,0.112021876788799,0.0181628506957165,168
2.51860926464879,0.000168864857698799,0.130940336758326,0.0151151553353476,169
2.48067069371903,0.000226047848557166,0.0676255166100753,-0.00669736617012351,170
2.58474888470544,0.0001704705718601,0.110050352327369,-0.006307301501171,171
2.46555268356887,0.000223148617014593,0.124558912875162,-0.0189761865316935,172
2.58999661694434,0.000215612158225055,0.10518761084399,-0.0370384158860873,173
2.6677974091634,0.000123375805605663,0.112748627149827,-0.00847262421186945,174
2.49762183471432,0.000182614988814935,0.103459046660076,0.0044791772211589,175
2.61345542306855,0.000126230962624028,0.0961226332102547,0.0103685233240348,176
2.42834621465793,0.000219891203206765,0.0983189698397063,0.00207457751914684,177
2.50470769573788,0.000195473405995446,0.114035820102154,-0.00668065049800936,178
2.46072840886628,0.000220178274476088,0.1043666182352,-0.0070375716093835,179
2.5684475918634,0.000170438357255298,0.0777468106304693,0.00072947344609919,180
2.48686098564274,0.00020239045962426,0.107586476735917,-0.00744980962601,181
2.53386542633476,0.000163284089742436,0.102832408135504,0.00583312906080187,182
2.4511340031529,0.000213303140945618,0.128537583032438,-0.00289109116460374,183
2.60836341785708,0.000177778452825157,0.108029701731305,-0.0188721010999196,184
2.47261234405102,0.000215838861687895,0.153250967663126,-0.0186692989184967,185
2.4220445155158,0.000215863871861496,0.136455915031148,-0.00160812642152148,186
2.30053896135355,0.000280203575056168,0.102163778125016,-0.00296267456923064,187
2.59013648200367,0.00014592311965743,0.110833945440466,0.000288954044807598,188
2.63386459459601,0.000176558848502563,0.132965166050353,-0.030778791950181,189
2.60461536245121,0.000179232263990298,0.0698851091330642,-0.0206180009176423,190
2.61829647847639,0.000141620144219083,0.154961387611112,-0.0191757296593817,191
2.63821627965207,0.000159594963055172,0.118871485207899,-0.0298335019642246,192
2.48305820749426,0.000181195091474394,0.0776994176904932,0.0023627739136498,193
2.39997218841588,0.000207037730053356,0.138280444033331,0.000563942474414437,194
2.56442811746047,0.000199567910098253,0.0963767375082869,-0.0279614997856883,195
2.53561905989543,0.000172234466489551,0.142652117819158,-0.0180612210079261,196
2.63944754362226,0.000110753515637908,0.138934238187428,-0.0040647973520496,197
2.53565166778374,0.000172423271054345,0.179318559270589,-0.0105777895574104,198
2.46781619385039,0.000195992554220108,0.122058949590141,0.00193613926918122,199
2.57107025727393,0.000147210066876277,0.0785162499054676,0.0116216375999961,200
2.76154072674356,5.91402767221282e-05,0.0883801935634997,0.014251498969541,201
2.40986367078325,0.000218505462459591,0.134726898546666,-0.000468642099737021,202
2.61627653911176,0.000139738482986226,0.082051800764928,0.00369829949436483,203
2.61294033888777,0.000119511096833736,0.110599376406164,0.00532519774151079,204
2.51553423152171,0.000175302407351947,0.0546812878414144,0.0108612767951506,205
2.46254715583307,0.000182707100706594,0.161862178925797,0.0105687078951912,206
2.44732714032959,0.000180656325328469,0.109003210806672,0.0197323233242916,207
2.58433935590397,0.000196869330824003,0.0915063360828805,-0.0187845989701178,208
2.48351126515181,0.000191025904214521,0.0721321472074436,0.00891324984390398,209
2.4347041152697,0.000219421906195909,0.113327803600314,-0.00990482764405492,210
2.57265032318426,0.000166574387652329,0.160073525370852,-0.00948912197288553,211
2.46719948990928,0.000209345661378572,0.10781621083696,-0.00121440040449227,212
2.40546064272569,0.00023493768427746,0.12604145566737,-0.0054971969505569,213
2.669814134821,0.000123564663762479,0.101610978794441,0.00676053530103199,214
2.56946622354421,0.000157713195703375,0.117841196213467,0.00767360553770845,215
2.51810539187994,0.00017297092552238,0.155132331273862,0.00833464969954496,216
2.56868944700914,0.000147552795798819,0.125639527552713,0.0135246155472404,217
2.60099338860225,0.000150647297098146,0.107948367720353,0.00993991028269014,218
2.65475270886837,0.000129545183099533,0.134972404044679,0.00552593516679847,219
2.5715361947746,0.000203774230975265,0.105497386593531,-0.0162882450036699,220
2.4684565876483,0.00019249672994255,0.0952480649633174,0.0181062914686641,221
2.40797144916186,0.000195662569323148,0.123069546095181,0.028492681123429,222
2.45781812776257,0.000190384041743901,0.149292445341114,0.00639383631084447,223
2.55352485521337,0.000181788211875107,0.0821465839777683,0.0023052758041392,224
2.41881497844845,0.000196282898097261,0.0859130357402582,0.0251700299874357,225
2.57396005628374,0.000130303990432549,0.0634968895691717,0.0368549594435552,226
2.56740228948086,0.000141648862045406,0.0791084328899861,0.0234996344892028,227
2.40472327154916,0.000225560791828213,0.110320403706885,0.0022281002738514,228
2.35101401838245,0.000245257578036203,0.106554544931223,0.00442934081825312,229
2.44870336882182,0.000228423351876371,0.111159550609177,-0.0085574687242021,230
2.42869178870311,0.00025616482999404,0.141582390451139,-0.0230218668808951,231
2.49401200523349,0.000193600792705146,0.11344096546118,0.00579354992936241,232
2.50560806228914,0.00019841387054011,0.0934959305486436,0.00330900956638057,233
2.60149455657185,0.000127722675748963,0.113698332128632,0.01073974336337,234
2.63205638314554,0.000181511720634441,0.0876228617453572,-0.0219476412330233,235
2.52371386600671,0.00020380754474391,0.100607368666481,-0.00850642490399205,236
2.71936595621732,0.000102453845824906,0.154005645655405,-0.00778905064311904,237
2.43836138873513,0.0002030661855901,0.136816301016867,0.00364373575318636,238
2.49064138325954,0.000170653775202046,0.122183773580279,0.0194281669624084,239
2.44248882815259,0.00018655792754788,0.116673634177819,0.0145078354995084,240
2.43948773167489,0.000226047842458878,0.079935636625836,0.00118433507651485,241
2.45293772931642,0.000176510556862126,0.107988355000708,0.0174101608206433,242
2.44598932112602,0.000177340855568504,0.0874081770100782,0.0259719097400393,243
2.48191220113468,0.000180791424587653,0.0651685142124017,0.0100257538340121,244
2.53490141282545,0.000200823802627583,0.0806585727295596,-0.0218308682948627,245
2.51307055503949,0.000198080733468301,0.0968418988906185,-0.0146984931574734,246
2.47119782437231,0.000174500346111531,0.132006600888681,0.0101137648253847,247
2.57788770035712,0.000114721621913652,0.130990890167246,0.0195758322184251,248
2.45054585333444,0.000232776617984077,0.102969164521118,-0.00993146417955193,249
2.56356806165694,0.000179554539860593,0.100913699390924,-0.0121341553374001,250
2.57517050760133,0.000150239557374434,0.12388856235784,-0.00133159911175464,251
2.62029696953816,0.000149879768663555,0.149192915576307,-0.01809706894528,252
2.5811764117336,0.000125761265076297,0.127933906869365,0.0164192736313516,253
2.51818674325064,0.000145698033653924,0.127698309064892,0.0286204444333139,254
2.47816417890389,0.000219737905643323,0.0564922224074183,0.00504453928455361,255
2.4702064442691,0.00019096788563418,0.115122773535556,0.0116239172099695,256
2.50831965846439,0.000179850149799255,0.0803198518103031,0.00717313931601666,257
2.47548774065343,0.000187620461658435,0.119607168264752,0.00748289403253547,258
2.60838039765325,0.000144987859303337,0.160843257122226,-0.0025062345186703,259
2.48811618792748,0.000188212801129257,0.144266531103174,0.00132603423632377,260
2.44809211242266,0.000160720778639464,0.143964396169879,0.0301331169342639,261
2.68153755889205,0.000113484212385999,0.110595949041785,0.00544034262729917,262
2.56900213773806,0.000166366806705833,0.0870748546705032,-0.000671566142193113,263
2.52326565434687,0.000174245505422383,0.104204095709916,0.00298467485723874,264
2.59620496671005,0.000161528322056566,0.0788775568899973,-0.00261913749384302,265
2.55345625435905,0.000174955779035907,0.0308357268945947,-0.000145331288332744,266
2.58815203032335,0.000103205928235633,0.139009568536645,0.0173503453343208,267
2.4558564985257,0.000222062699947003,0.073373999311511,-0.0106005248159517,268
2.49026927828215,0.000154778378939663,0.0809070924089707,0.0214890798375905,269
2.6032844305103,0.000153812881425966,0.101160909977358,0.000803354205248732,270
2.47578104982807,0.00019407793827072,0.0724347878661339,0.0181011643446541,271
2.49680268156328,0.000203514075644308,0.0933121226617883,-0.00659390375927681,272
2.58766841446654,0.000155494920874503,0.0855031547311009,-0.00473835884051353,273
2.52499069351409,0.000161473914122094,0.134382018397742,-0.00296892704476764,274
2.54749821089908,0.00015573365446248,0.127320907546985,-0.00918159858166203,275
2.59757077815259,0.000129987992262247,0.102967401269152,0.00140220713875696,276
2.61896803778146,0.000146915289711303,0.118666581248628,-0.0182530355073279,277
2.53648220725194,0.000189163256519715,0.100596268348626,-0.00772986543163631,278
2.52403785927109,0.000192026588977024,0.118551750590835,-0.0077336081042871,279
2.61112634511483,0.000165610625870996,0.122416162038663,-0.0200658088096439,280
2.60606358694392,0.000133862330146245,0.133161856646989,-0.00289308066993399,281
2.62233705536102,0.000109892344263958,0.0997225045102916,0.0178717089855627,282
2.54945635114555,0.000191800922739194,0.0387266771899243,-0.000313853485996821,283
2.59702821155002,0.000161989637960768,0.109796268483806,-0.000819404633831806,284
2.6142196272167,0.000134711198585704,0.116849375386363,0.00365020805956824,285
2.55190957945715,0.000199258588371918,0.130407194973542,-0.0212191094183517,286
2.6593281693187,0.000145673018162945,0.104221047011706,-0.0149472051989226,287
2.6391489248569,0.000165415203573277,0.0854780688668715,-0.017455927054658,288
2.59644169028281,0.000163865538390306,0.0755573666808529,0.00100812269088662,289
2.48451803192973,0.000193433895352671,0.0767281078309448,0.0140102039207227,290
2.43743991130935,0.000231451832849255,0.139705251018043,-0.00644508221406654,291
2.44726068973035,0.00019320039878292,0.138694037229233,0.00974390133622361,292
2.43837211498647,0.000232949638622534,0.119437624242316,-0.00912909163514027,293
2.49240209161519,0.000197330987737379,0.0872198349637978,0.000847450866787648,294
2.5700171102913,0.000153760480617487,0.0624325802128548,0.00631684160157213,295
2.57460204222812,0.000185815221821505,0.0985292887870599,-0.026085848252058,296
2.40653558620173,0.0002380216968228,0.100967736276121,-0.0123036072423963,297
2.58302857871209,0.000151636826537555,0.093470636533839,-0.00375954061586117,298
2.35089878707118,0.000264446059109211,0.0776139339970368,-0.00545744601234974,299
2.59272897616481,0.000149922491746815,0.114558970362413,0.00136756061388667,300
2.48072318580769,0.000186895844143206,0.108352855455766,0.00586614586103195,301
2.49656353693995,0.000185553638012019,0.150734277959413,-0.00943917601639774,302
2.41716139494553,0.000184863720742787,0.099593760442808,0.0216833742519236,303
2.43115329313638,0.000148117814666566,0.148727197721924,0.0309564381141389,304
2.59170009777409,0.000155057560328464,0.0921822690670447,-0.00418398886338852,305
2.60297176482094,0.000118771617029926,0.0859476987472644,0.0165688488181764,306
2.6032016538231,0.000158416499088108,0.0569456799380146,0.00382949400864831,307
2.49419708335334,0.000192102905957331,0.13345484429199,0.00059297293400498,308
2.45070701162976,0.000216949832653078,0.0599741539549864,0.00879434487594485,309
2.59801272224098,0.000168427816884636,0.0937169819535639,-0.0103401566525051,310
2.5121722661091,0.000159707744344367,0.172392715981553,0.00722093380987601,311
2.6195033785047,0.000131509901180435,0.111125532777066,0.00760299526714156,312
2.59186706573827,0.000150146679500186,0.0842656451668999,-0.00215594658809815,313
2.57811945453841,0.00016012332056405,0.105666958171889,-0.00960248080561615,314
2.45237597430973,0.000245195510488697,0.0744409622630671,-0.0279578844573501,315
2.5387210678124,0.00020401024571196,0.0930811025840831,-0.0189140299512143,316
2.415296539363,0.000246680242597689,0.153686948608242,-0.019437387936694,317
2.45149558513892,0.000239790349611787,0.138621293211627,-0.0192002561969924,318
2.65229892635037,0.000174405639388571,0.0505208843066235,-0.0150995231846161,319
2.58439023575175,0.000165277534104821,0.0816545246531988,-0.000657756358869389,320
2.60568573585697,0.000130324500302636,0.0799233576645412,0.0182506636472605,321
2.50158158825261,0.000184399774779978,0.0575433722863954,0.0161805112239775,322
2.63850084675231,0.000143623538482053,0.127016920092985,-0.00271528963737908,323
2.56432222875189,0.000169453723603385,0.0904459765758594,3.25907162021235e-05,324
2.41322695610111,0.000198187396836162,0.114731994180872,0.0136009910109313,325
2.42387181163457,0.000220025752959136,0.0686369154794295,0.0085352740925874,326
2.59191753463623,0.000167331200717548,0.0738454980420907,-0.00968301725924117,327
2.58688249768818,0.000165860306811143,0.117692329554906,-0.0113903586570244,328
2.55344860356576,0.000192718742097953,0.103686651895453,-0.0196871692849814,329
2.51104480204626,0.000209388035594577,0.107353248762415,-0.016088797012783,330
2.47402556816618,0.00023501379518687,0.120421343204719,-0.0317277929491477,331
2.52459438590796,0.000193147612360495,0.0936443192252317,-0.00419610064101514,332
2.50926025630175,0.000192433655001033,0.146492350916041,-0.00562770283754304,333
2.57298271577837,0.000135366951364116,0.12388637590539,0.00997048485624955,334
2.51952900536475,0.000182150178890653,0.117906038121953,0.00204471589181499,335
2.4611640862294,0.00020734592521319,0.0817726893845866,0.0121534482214766,336
2.50648704633756,0.00019428610710937,0.14845809276602,-0.00408293682258174,337
2.6195020071756,0.000130719868467191,0.126245764438729,0.000622904080263582,338
2.54826047905351,0.000182017688700582,0.133910401742701,-0.012308207452798,339
2.4554897280117,0.000210611544854599,0.0877538498795541,0.00431141445534933,340
2.60469132682009,0.000130501667913902,0.128457233925565,0.0121784211912844,341
2.65969106316225,0.000119882876015768,0.112465076317199,0.00126885475043172,342
2.60427564741869,0.000144823334116992,0.123089433927683,-0.000375689606042687,343
2.6556339728955,0.000144523802687177,0.0963825242772279,-0.00303429918795574,344
2.70131576477053,0.000119474861578411,0.120609490884827,-0.00568379005433554,345
2.67013974813365,0.000176005311296997,0.124526864117927,-0.0390004747311579,346
2.61179282562229,0.000172971378908747,0.0945891153660595,-0.0168191874522214,347
2.59012361973592,0.000136752887520563,0.118622532853671,0.00588426383202703,348
2.62439452419169,0.000155242378407185,0.0857426327347697,-0.00699424023941076,349
2.52692097685485,0.000182891386252419,0.102301609806137,-0.00524558132674042,350
2.5697880317212,0.000149517661229933,0.0935102699729421,0.0214632261426794,351
2.56457869701824,0.000189207423424333,0.0535856853472178,0.00248653322559199,352
2.4719483808991,0.000228646012646399,0.119505876208561,-0.00868641132446648,353
2.71027686825569,0.000153306286893083,0.117133935169601,-0.0257229371245293,354
2.4983558584234,0.000195349061127394,0.102774829215144,0.00596717620105043,355
2.56352915657756,0.000154285697542088,0.125214354397491,0.00546236694904464,356
2.57936775565967,0.000159117643755871,0.127644036724288,-0.0032596972778581,357
2.58776864673327,0.000150714656596352,0.0918339615410305,0.00419839110317442,358
2.52476018506836,0.000187471449096226,0.150189954810512,-0.0163112346208847,359
2.57885582205033,0.000152106294968805,0.151033525061537,-0.00480456828783563,360
2.57434347079833,0.000169621146738237,0.120694354610465,-0.0117756331288975,361
2.62733183581072,0.00017752885617209,0.0914782350015984,-0.0210089679731681,362
2.64421375330248,0.000134320263070167,0.0550660310235791,0.0113889281872182,363
2.62342772052796,0.00016360339946297,0.109035334068883,-0.0103971647011851,364
2.47708606501114,0.000235628917476584,0.116906383376349,-0.0196448854552067,365
2.5835493522352,0.000161897103487523,0.0840024339648233,0.000736340360411463,366
2.4075594529038,0.000224807143142032,0.0914533478302689,0.00841934607525644,367
2.58996230342224,0.00013616748321907,0.132214065124864,0.0133435938763773,368
2.51907543736779,0.000186191229651632,0.132496114465396,0.00268186684849371,369
2.3891012215622,0.000230267807838254,0.153592473358411,0.00593141237395531,370
2.60601793250046,0.000184780770928743,0.111612650780863,-0.0153933454407213,371
2.6957485135913,0.000107973889752597,0.127047085191758,-0.00622926371926563,372
2.50165445865285,0.000195094736761148,0.0374022593343955,0.00904716585631625,373
2.6013305434368,0.000156845759703859,0.0820512873667776,-0.00137481410584471,374
2.67106038735167,0.000116215640556199,0.107179122735019,0.00400546395371057,375
2.5331020614497,0.000208679244721737,0.0941625394533442,-0.0191000872580499,376
2.51970344411044,0.000156248602473681,0.12179839350956,0.014977010517747,377
2.56134012038079,0.000168966423920138,0.100972916860944,-0.00234218950042947,378
