"tausq","iter"
0.46328425762263,185
0.46328425762263,186
0.46328425762263,187
0.46328425762263,188
0.46328425762263,189
0.43499832781118,190
0.43499832781118,191
0.43499832781118,192
0.43499832781118,193
0.43499832781118,194
0.43499832781118,195
0.43499832781118,196
0.43499832781118,197
0.43499832781118,198
0.43499832781118,199
0.447253197455594,200
0.447253197455594,201
0.447253197455594,202
0.516669207617745,203
0.403866422754076,204
0.403866422754076,205
0.429016061743042,206
0.429016061743042,207
0.429016061743042,208
0.429016061743042,209
0.429016061743042,210
0.429016061743042,211
0.422114217665121,212
0.422114217665121,213
0.422114217665121,214
0.422114217665121,215
0.422114217665121,216
0.422114217665121,217
0.422114217665121,218
0.403870124960411,219
0.403870124960411,220
0.403870124960411,221
0.403870124960411,222
0.403870124960411,223
0.403870124960411,224
0.459682177850794,225
0.459682177850794,226
0.459682177850794,227
0.459682177850794,228
0.459682177850794,229
0.459682177850794,230
0.425684298068534,231
0.403053906042481,232
0.403053906042481,233
0.459937066871623,234
0.459937066871623,235
0.459937066871623,236
0.459937066871623,237
0.459937066871623,238
0.459937066871623,239
0.448922976301689,240
0.401485811797365,241
0.401485811797365,242
0.436614513581189,243
0.436614513581189,244
0.436614513581189,245
0.436614513581189,246
0.472322496938986,247
0.472322496938986,248
0.472322496938986,249
0.472322496938986,250
0.46451993982553,251
0.46451993982553,252
0.416937608590674,253
0.483871685939167,254
0.42074914528285,255
0.437929333905724,256
0.359267772792604,257
0.411513301171939,258
0.411513301171939,259
0.411513301171939,260
0.411513301171939,261
0.411513301171939,262
0.411513301171939,263
0.411513301171939,264
0.411513301171939,265
0.411513301171939,266
0.411513301171939,267
0.411513301171939,268
0.411513301171939,269
0.411513301171939,270
0.411513301171939,271
0.411513301171939,272
0.411513301171939,273
0.411513301171939,274
0.411513301171939,275
0.411513301171939,276
0.411513301171939,277
0.389592178637978,278
0.389592178637978,279
0.370834499456125,280
0.370834499456125,281
0.370834499456125,282
0.399116764425989,283
0.399116764425989,284
0.399116764425989,285
0.399116764425989,286
0.399116764425989,287
0.399116764425989,288
0.399116764425989,289
0.346415032978905,290
0.346415032978905,291
0.344048779911512,292
0.344048779911512,293
0.344048779911512,294
0.344048779911512,295
0.344048779911512,296
0.41617707981874,297
0.41617707981874,298
0.41617707981874,299
0.383425406617053,300
0.383425406617053,301
0.383425406617053,302
0.383425406617053,303
0.387586026186862,304
0.374630784685332,305
0.374630784685332,306
0.370459642932415,307
0.370459642932415,308
0.370459642932415,309
0.370459642932415,310
0.403205861337354,311
0.403205861337354,312
0.403205861337354,313
0.436921039576251,314
0.436921039576251,315
0.436921039576251,316
0.436921039576251,317
0.436921039576251,318
0.436921039576251,319
0.436921039576251,320
0.436921039576251,321
0.436921039576251,322
0.406513912519884,323
0.406513912519884,324
0.406513912519884,325
0.406513912519884,326
0.363982683427354,327
0.363982683427354,328
0.363982683427354,329
0.363982683427354,330
0.363982683427354,331
0.377061103371572,332
0.377061103371572,333
0.377061103371572,334
0.480252150660581,335
0.480252150660581,336
0.480252150660581,337
0.47824998603783,338
0.517289715809293,339
0.517289715809293,340
0.418184893901907,341
0.418184893901907,342
0.418184893901907,343
0.418184893901907,344
0.418184893901907,345
0.418184893901907,346
0.418184893901907,347
0.418184893901907,348
0.447055110001275,349
0.447055110001275,350
0.447055110001275,351
0.447055110001275,352
0.470198926156651,353
0.443992347477521,354
0.443992347477521,355
0.443992347477521,356
0.443992347477521,357
0.432098057443789,358
0.432098057443789,359
0.432098057443789,360
0.432098057443789,361
0.432098057443789,362
0.432098057443789,363
0.432098057443789,364
0.432098057443789,365
0.432098057443789,366
0.432098057443789,367
0.432098057443789,368
0.432098057443789,369
0.432098057443789,370
0.432098057443789,371
0.432098057443789,372
0.432098057443789,373
0.431979664605227,374
0.431979664605227,375
0.431979664605227,376
0.431979664605227,377
0.431979664605227,378
0.411504111869645,379
0.411504111869645,380
0.411504111869645,381
0.377338876968508,382
0.377338876968508,383
0.410163508485298,384
0.410163508485298,385
0.410163508485298,386
0.410163508485298,387
0.410163508485298,388
0.45209959670739,389
0.420719242146602,390
0.420719242146602,391
0.420719242146602,392
0.420719242146602,393
0.420719242146602,394
0.420719242146602,395
0.420719242146602,396
0.428486226667823,397
0.428486226667823,398
0.424073865476488,399
0.424073865476488,400
0.501332794997993,401
0.501332794997993,402
0.501332794997993,403
0.501332794997993,404
0.43592225300549,405
0.43592225300549,406
0.43592225300549,407
0.43592225300549,408
0.43592225300549,409
0.43592225300549,410
0.43592225300549,411
0.43592225300549,412
0.43592225300549,413
0.43592225300549,414
0.43592225300549,415
0.43592225300549,416
0.43592225300549,417
0.43592225300549,418
0.43592225300549,419
0.43592225300549,420
0.43592225300549,421
0.465861670429874,422
0.521106975470124,423
0.521106975470124,424
0.521106975470124,425
0.521106975470124,426
0.521106975470124,427
0.42293915290144,428
0.460018324253372,429
0.460018324253372,430
0.467173050602557,431
0.467173050602557,432
0.467173050602557,433
0.467173050602557,434
0.377851799227979,435
0.377922071237989,436
0.377922071237989,437
0.377922071237989,438
0.377922071237989,439
0.434642892339651,440
0.434642892339651,441
0.434642892339651,442
0.434642892339651,443
0.441422714113873,444
0.441422714113873,445
0.441422714113873,446
0.441422714113873,447
0.441422714113873,448
0.441422714113873,449
0.441422714113873,450
0.441422714113873,451
0.441422714113873,452
0.409879868482512,453
0.409879868482512,454
0.436495999214248,455
0.436495999214248,456
0.436495999214248,457
0.436495999214248,458
0.436495999214248,459
0.436495999214248,460
0.436495999214248,461
0.392566365892921,462
0.392566365892921,463
0.392566365892921,464
0.392566365892921,465
0.392566365892921,466
0.403534639768152,467
0.403534639768152,468
0.403534639768152,469
0.412079217516072,470
0.412079217516072,471
0.412079217516072,472
0.412079217516072,473
0.412079217516072,474
0.412079217516072,475
0.412079217516072,476
0.433518207065067,477
0.433518207065067,478
0.487254398881293,479
0.487254398881293,480
0.487254398881293,481
0.487254398881293,482
0.487254398881293,483
0.487254398881293,484
0.487254398881293,485
0.487254398881293,486
0.487254398881293,487
0.487254398881293,488
0.487254398881293,489
0.446383610829843,490
0.446383610829843,491
0.3911673784262,492
0.3911673784262,493
0.3911673784262,494
0.3911673784262,495
0.3911673784262,496
0.3911673784262,497
0.3911673784262,498
0.373492083644331,499
0.395209465854992,500
0.39172304406944,501
0.39172304406944,502
0.39172304406944,503
0.39172304406944,504
0.39172304406944,505
0.372252998665449,506
0.372252998665449,507
0.372252998665449,508
0.411695262072486,509
0.411695262072486,510
0.411695262072486,511
0.411695262072486,512
0.480987861862326,513
0.480987861862326,514
0.480987861862326,515
0.480987861862326,516
0.480987861862326,517
0.480987861862326,518
0.480987861862326,519
0.480987861862326,520
0.480987861862326,521
0.480987861862326,522
0.480987861862326,523
0.480987861862326,524
0.480987861862326,525
0.480987861862326,526
0.480987861862326,527
0.479155772592084,528
0.479155772592084,529
0.492123063007998,530
0.492123063007998,531
0.492123063007998,532
0.492123063007998,533
0.505424451307866,534
0.505424451307866,535
0.505424451307866,536
0.461946177309203,537
0.461946177309203,538
0.478159356005602,539
0.478159356005602,540
0.478159356005602,541
0.475475554260342,542
0.475475554260342,543
0.475475554260342,544
0.475475554260342,545
0.475475554260342,546
0.475475554260342,547
0.475475554260342,548
0.475475554260342,549
0.475475554260342,550
0.475475554260342,551
0.405518740294295,552
0.488742499023388,553
0.488742499023388,554
0.479626060527221,555
0.479626060527221,556
0.479626060527221,557
0.479626060527221,558
0.485992988335091,559
0.434358753185904,560
0.419362269678446,561
0.451339292534093,562
0.451339292534093,563
0.424473941049065,564
0.424473941049065,565
0.424473941049065,566
0.424473941049065,567
0.409730716866557,568
0.409730716866557,569
0.409730716866557,570
0.483202872778918,571
0.483202872778918,572
0.483202872778918,573
0.483202872778918,574
0.483202872778918,575
0.483202872778918,576
0.483202872778918,577
0.468698110674953,578
0.468698110674953,579
0.468698110674953,580
0.468698110674953,581
0.468698110674953,582
0.417965365557524,583
0.417965365557524,584
0.43558592655805,585
0.43558592655805,586
0.497005535992556,587
0.497005535992556,588
0.497005535992556,589
0.497005535992556,590
0.497005535992556,591
0.497005535992556,592
0.435813523939198,593
0.435813523939198,594
0.435813523939198,595
0.435813523939198,596
0.435813523939198,597
0.435813523939198,598
0.435813523939198,599
0.435813523939198,600
0.435813523939198,601
0.435813523939198,602
0.435813523939198,603
0.435813523939198,604
0.435813523939198,605
0.435813523939198,606
0.463001595557993,607
0.463001595557993,608
0.472395594282244,609
0.472395594282244,610
0.472395594282244,611
0.431076353728533,612
0.431076353728533,613
0.467174266972564,614
0.467174266972564,615
0.414889284985287,616
0.414889284985287,617
0.414889284985287,618
0.414889284985287,619
0.414889284985287,620
0.491059085616817,621
0.491059085616817,622
0.491059085616817,623
0.491059085616817,624
0.425263747449139,625
0.423868158444515,626
0.423868158444515,627
0.423868158444515,628
0.34483851275546,629
0.34483851275546,630
0.34483851275546,631
0.34195636016565,632
0.34195636016565,633
0.401042426271092,634
0.401042426271092,635
0.367860790864833,636
0.328847429498363,637
0.324259316379876,638
0.394753939952943,639
0.394753939952943,640
0.394753939952943,641
0.394753939952943,642
0.394753939952943,643
0.394753939952943,644
0.450691976683395,645
0.450691976683395,646
0.450691976683395,647
0.450691976683395,648
0.450691976683395,649
0.450691976683395,650
0.450691976683395,651
0.450691976683395,652
0.450691976683395,653
0.450691976683395,654
0.483440942040336,655
0.483440942040336,656
0.483440942040336,657
0.483440942040336,658
0.483440942040336,659
0.483440942040336,660
0.46125559520488,661
0.43593655458027,662
0.43593655458027,663
0.43593655458027,664
0.459786665392182,665
0.459786665392182,666
0.459786665392182,667
0.459786665392182,668
0.459786665392182,669
0.432658868007163,670
0.432658868007163,671
0.432658868007163,672
0.381718754917575,673
0.381718754917575,674
0.371037254975544,675
0.371037254975544,676
0.371037254975544,677
0.374628685142836,678
0.374628685142836,679
0.461190535453707,680
0.461190535453707,681
0.461190535453707,682
0.461190535453707,683
0.461190535453707,684
0.419022860349459,685
0.419022860349459,686
0.462605765178339,687
0.462605765178339,688
0.462605765178339,689
0.462605765178339,690
0.462605765178339,691
0.462605765178339,692
0.462605765178339,693
0.392793550818014,694
0.392793550818014,695
0.37042164463375,696
0.377294266665047,697
0.392316004804578,698
0.392316004804578,699
0.392316004804578,700
0.392316004804578,701
0.392316004804578,702
0.396607932311094,703
0.396607932311094,704
0.450622487481706,705
0.450622487481706,706
0.450622487481706,707
0.450622487481706,708
0.450622487481706,709
0.396801681997913,710
0.461696494075461,711
0.461696494075461,712
0.427261477770316,713
0.407776229252188,714
0.407776229252188,715
0.407776229252188,716
0.437815681424032,717
0.437815681424032,718
0.485265665745887,719
0.485265665745887,720
0.485265665745887,721
0.456630208097079,722
0.456630208097079,723
0.456630208097079,724
0.396520842485608,725
0.396520842485608,726
0.36424645694026,727
0.36424645694026,728
0.435033051333805,729
0.435033051333805,730
0.435033051333805,731
0.435033051333805,732
0.435033051333805,733
0.435033051333805,734
0.416567441353588,735
0.416567441353588,736
0.416567441353588,737
0.416567441353588,738
0.416567441353588,739
0.445710314152373,740
0.445710314152373,741
0.445710314152373,742
0.445710314152373,743
0.459477383241552,744
0.459477383241552,745
0.459477383241552,746
0.459477383241552,747
0.459477383241552,748
0.459477383241552,749
0.459477383241552,750
0.459913844214213,751
0.459913844214213,752
0.459913844214213,753
0.459913844214213,754
0.459913844214213,755
0.459913844214213,756
0.459913844214213,757
0.459913844214213,758
0.459913844214213,759
0.459913844214213,760
0.459913844214213,761
0.459913844214213,762
0.446084277928758,763
0.446084277928758,764
0.446084277928758,765
0.446084277928758,766
0.446084277928758,767
0.446084277928758,768
0.446084277928758,769
0.445863587455715,770
0.445863587455715,771
0.445863587455715,772
0.445863587455715,773
0.445863587455715,774
0.445863587455715,775
0.445863587455715,776
0.445863587455715,777
0.445863587455715,778
0.445863587455715,779
0.445863587455715,780
0.429494685025215,781
0.429494685025215,782
0.429494685025215,783
0.460798336039275,784
0.432685463640848,785
0.432685463640848,786
0.432685463640848,787
0.483504535697841,788
0.483504535697841,789
0.491522004654137,790
0.491522004654137,791
0.491522004654137,792
0.491522004654137,793
0.491522004654137,794
0.469959598879841,795
0.469959598879841,796
0.469959598879841,797
0.469959598879841,798
0.469959598879841,799
0.469959598879841,800
0.469959598879841,801
0.469959598879841,802
0.441736694049255,803
0.441736694049255,804
0.472213489717318,805
0.472213489717318,806
0.472213489717318,807
0.472213489717318,808
0.472213489717318,809
0.472213489717318,810
0.472213489717318,811
0.472213489717318,812
0.472213489717318,813
0.472213489717318,814
0.472213489717318,815
0.472213489717318,816
0.428861124883554,817
0.428861124883554,818
0.428861124883554,819
0.453419286059202,820
0.453419286059202,821
0.453419286059202,822
0.46033085323531,823
0.46033085323531,824
0.46033085323531,825
0.46033085323531,826
0.399563674545927,827
0.412341989747098,828
0.412341989747098,829
0.425961389507557,830
0.425961389507557,831
0.465872704601036,832
0.465872704601036,833
0.465872704601036,834
0.465872704601036,835
0.448850258223024,836
0.448850258223024,837
0.448850258223024,838
0.448850258223024,839
0.448850258223024,840
0.448850258223024,841
0.455667416559429,842
0.455667416559429,843
0.455667416559429,844
0.455667416559429,845
0.455667416559429,846
0.455667416559429,847
0.455667416559429,848
0.455667416559429,849
0.455667416559429,850
0.467866986652571,851
0.467866986652571,852
0.467866986652571,853
0.400712306138793,854
0.42196997177507,855
0.42196997177507,856
0.42196997177507,857
0.42196997177507,858
0.42196997177507,859
0.42196997177507,860
0.42196997177507,861
0.42196997177507,862
0.42196997177507,863
0.42196997177507,864
0.42196997177507,865
0.399767587876312,866
0.392334740354316,867
0.392334740354316,868
0.392334740354316,869
0.392334740354316,870
0.467913418314783,871
0.467913418314783,872
0.467913418314783,873
0.467913418314783,874
0.467913418314783,875
0.467913418314783,876
0.467913418314783,877
0.467913418314783,878
0.546337378123175,879
0.546337378123175,880
0.542077485345023,881
0.542077485345023,882
0.542077485345023,883
0.542077485345023,884
0.542077485345023,885
0.542077485345023,886
0.527167020665129,887
0.533245286789851,888
0.533245286789851,889
0.533245286789851,890
0.482502511548148,891
0.435872256949082,892
0.435872256949082,893
0.435872256949082,894
0.39506243755949,895
0.39506243755949,896
0.377847828047577,897
0.411432463418699,898
0.411432463418699,899
0.411432463418699,900
0.411432463418699,901
0.411432463418699,902
0.46277716619072,903
0.46277716619072,904
0.46277716619072,905
0.46277716619072,906
0.493873200923683,907
0.493873200923683,908
0.493873200923683,909
0.493873200923683,910
0.493873200923683,911
0.493873200923683,912
0.493873200923683,913
0.493873200923683,914
0.482635569761723,915
0.482635569761723,916
0.482635569761723,917
0.486672771986531,918
0.486672771986531,919
0.367575432970312,920
0.324341168051385,921
0.377785613500713,922
0.377785613500713,923
0.377785613500713,924
0.368024530163927,925
0.368024530163927,926
0.368024530163927,927
0.366180927337206,928
0.366180927337206,929
0.366180927337206,930
0.366180927337206,931
0.366180927337206,932
0.420590396544915,933
0.420590396544915,934
0.420590396544915,935
0.420590396544915,936
0.420590396544915,937
0.420590396544915,938
0.420590396544915,939
0.358830021823078,940
0.447885227213777,941
0.447885227213777,942
0.382876043851256,943
0.400011873609444,944
0.400011873609444,945
0.400011873609444,946
0.400011873609444,947
0.400011873609444,948
0.400011873609444,949
0.400011873609444,950
0.400011873609444,951
0.477575439985951,952
0.477575439985951,953
0.459031312004024,954
0.459031312004024,955
0.429391183938001,956
0.429391183938001,957
0.51273041955281,958
0.51273041955281,959
0.51273041955281,960
0.489862083457771,961
0.489862083457771,962
0.399559615729946,963
0.399559615729946,964
0.425575380341976,965
0.425575380341976,966
0.425575380341976,967
0.425575380341976,968
0.425575380341976,969
0.425575380341976,970
0.419525579607837,971
0.419525579607837,972
0.398016858773548,973
0.398016858773548,974
0.398016858773548,975
0.398016858773548,976
0.46609398750011,977
0.46609398750011,978
0.429239299486789,979
0.429239299486789,980
0.429239299486789,981
0.429239299486789,982
0.429239299486789,983
0.475000124090048,984
0.475000124090048,985
0.475000124090048,986
0.475000124090048,987
0.475000124090048,988
0.475000124090048,989
0.475000124090048,990
0.475000124090048,991
0.475000124090048,992
0.475000124090048,993
0.461819612594069,994
0.461819612594069,995
0.461819612594069,996
0.461819612594069,997
0.461819612594069,998
0.461819612594069,999
0.461819612594069,1000
0.461819612594069,1001
0.461819612594069,1002
0.457467572486306,1003
0.457467572486306,1004
0.457467572486306,1005
0.457467572486306,1006
0.457467572486306,1007
0.457467572486306,1008
0.457467572486306,1009
0.468346097535881,1010
0.468346097535881,1011
0.468346097535881,1012
0.468346097535881,1013
0.468346097535881,1014
0.468346097535881,1015
0.468346097535881,1016
0.468346097535881,1017
0.468346097535881,1018
0.468346097535881,1019
0.468346097535881,1020
0.468346097535881,1021
0.468346097535881,1022
0.484554836738077,1023
0.484554836738077,1024
0.484554836738077,1025
0.484554836738077,1026
0.484554836738077,1027
0.525381950565828,1028
0.525381950565828,1029
0.525381950565828,1030
0.525381950565828,1031
0.525381950565828,1032
0.525381950565828,1033
0.525381950565828,1034
0.525381950565828,1035
0.468902849374779,1036
0.468902849374779,1037
0.468902849374779,1038
0.517984059563411,1039
0.517984059563411,1040
0.507441177898803,1041
0.507441177898803,1042
0.507441177898803,1043
0.507441177898803,1044
0.508104514286599,1045
0.463602797417363,1046
0.463602797417363,1047
0.463602797417363,1048
0.384899214387897,1049
0.384899214387897,1050
0.478641336813244,1051
0.478641336813244,1052
0.478641336813244,1053
0.478641336813244,1054
0.417009292603862,1055
0.417009292603862,1056
0.417009292603862,1057
0.375613866151788,1058
0.375613866151788,1059
0.408994930879642,1060
0.419977361505262,1061
0.419977361505262,1062
0.419977361505262,1063
0.419977361505262,1064
0.419977361505262,1065
0.469477551519538,1066
0.469477551519538,1067
0.469477551519538,1068
0.379581513794003,1069
0.379581513794003,1070
0.379581513794003,1071
0.461527317797652,1072
0.461527317797652,1073
0.461527317797652,1074
0.422661103222616,1075
0.422661103222616,1076
0.422661103222616,1077
0.422661103222616,1078
0.458732047650265,1079
0.458732047650265,1080
0.458732047650265,1081
0.458732047650265,1082
0.458732047650265,1083
0.458732047650265,1084
0.458732047650265,1085
0.458732047650265,1086
0.458732047650265,1087
0.458732047650265,1088
0.447001981623356,1089
0.447001981623356,1090
0.447001981623356,1091
0.447001981623356,1092
0.447001981623356,1093
0.447001981623356,1094
0.447001981623356,1095
0.495926959444227,1096
0.495926959444227,1097
0.443650238309264,1098
0.443650238309264,1099
0.443650238309264,1100
0.443650238309264,1101
0.443650238309264,1102
0.443650238309264,1103
0.443650238309264,1104
0.443650238309264,1105
0.443650238309264,1106
0.444113771550986,1107
0.444113771550986,1108
0.444113771550986,1109
0.438468496004771,1110
0.37924761026924,1111
0.469114168180776,1112
0.420832950121421,1113
0.420832950121421,1114
0.420832950121421,1115
0.420832950121421,1116
0.355836402462278,1117
0.35755152598695,1118
0.437077183165919,1119
0.437077183165919,1120
0.437077183165919,1121
0.437077183165919,1122
0.437077183165919,1123
0.437077183165919,1124
0.437077183165919,1125
0.437077183165919,1126
0.473894185532263,1127
0.473894185532263,1128
0.451613081422856,1129
0.451613081422856,1130
0.451613081422856,1131
0.475120321835786,1132
0.475120321835786,1133
0.475120321835786,1134
0.417984580276637,1135
0.417984580276637,1136
0.384477080602633,1137
0.384477080602633,1138
0.460277508910342,1139
0.460277508910342,1140
0.460277508910342,1141
0.460277508910342,1142
0.460277508910342,1143
0.460277508910342,1144
0.460277508910342,1145
0.460277508910342,1146
0.460277508910342,1147
0.460277508910342,1148
0.460277508910342,1149
0.460277508910342,1150
0.460277508910342,1151
0.460277508910342,1152
0.460277508910342,1153
0.460277508910342,1154
0.460277508910342,1155
0.460277508910342,1156
0.460277508910342,1157
0.460277508910342,1158
0.460277508910342,1159
0.460277508910342,1160
0.460277508910342,1161
0.460277508910342,1162
0.460277508910342,1163
0.460277508910342,1164
0.460277508910342,1165
0.460277508910342,1166
0.460277508910342,1167
0.460277508910342,1168
0.460277508910342,1169
0.460277508910342,1170
0.460277508910342,1171
0.420679330072857,1172
0.420679330072857,1173
0.420679330072857,1174
0.420679330072857,1175
0.491417275541192,1176
0.491417275541192,1177
0.436530510839343,1178
0.436530510839343,1179
0.436530510839343,1180
0.404019190752574,1181
0.425466633518905,1182
0.425466633518905,1183
0.382811246646105,1184
0.400688272592453,1185
0.400688272592453,1186
0.400688272592453,1187
0.477315515702986,1188
0.477315515702986,1189
0.477315515702986,1190
0.477315515702986,1191
0.477315515702986,1192
0.477315515702986,1193
0.477315515702986,1194
0.477315515702986,1195
0.477315515702986,1196
0.477315515702986,1197
0.401847335255213,1198
0.401847335255213,1199
0.401847335255213,1200
0.507469532879432,1201
0.507469532879432,1202
0.455808252605557,1203
0.455808252605557,1204
0.455808252605557,1205
0.455808252605557,1206
0.455808252605557,1207
0.455808252605557,1208
0.455808252605557,1209
0.455808252605557,1210
0.455808252605557,1211
0.455808252605557,1212
0.455808252605557,1213
0.455808252605557,1214
0.455808252605557,1215
0.404501910059104,1216
0.404501910059104,1217
0.404501910059104,1218
0.404501910059104,1219
0.404501910059104,1220
0.404501910059104,1221
0.404501910059104,1222
0.404501910059104,1223
0.404501910059104,1224
0.404501910059104,1225
0.404501910059104,1226
0.404501910059104,1227
0.404501910059104,1228
0.404501910059104,1229
0.404501910059104,1230
0.404501910059104,1231
0.404501910059104,1232
0.404501910059104,1233
0.404501910059104,1234
0.404501910059104,1235
0.404501910059104,1236
0.404501910059104,1237
0.404501910059104,1238
0.404501910059104,1239
0.404501910059104,1240
0.404501910059104,1241
0.46618361846679,1242
0.46618361846679,1243
0.46618361846679,1244
0.46618361846679,1245
0.46618361846679,1246
0.465381215180683,1247
0.465381215180683,1248
0.396594240403824,1249
0.396594240403824,1250
0.396594240403824,1251
0.408992742462865,1252
0.408992742462865,1253
0.408992742462865,1254
0.408992742462865,1255
0.408992742462865,1256
0.408992742462865,1257
0.334609413177206,1258
0.325374037484881,1259
0.325374037484881,1260
0.325374037484881,1261
0.325374037484881,1262
0.325374037484881,1263
0.325374037484881,1264
0.325374037484881,1265
0.325374037484881,1266
0.356954452219094,1267
0.356954452219094,1268
0.356954452219094,1269
0.356954452219094,1270
0.356954452219094,1271
0.355473415361728,1272
0.355473415361728,1273
0.355473415361728,1274
0.355473415361728,1275
0.356189449986376,1276
0.356189449986376,1277
0.356189449986376,1278
0.317064912330899,1279
0.275904269756925,1280
0.32095201623595,1281
0.32095201623595,1282
0.32095201623595,1283
0.32095201623595,1284
0.298851313916,1285
0.298851313916,1286
0.298851313916,1287
0.383933946209352,1288
0.383933946209352,1289
0.383933946209352,1290
0.382257415576061,1291
0.382257415576061,1292
0.430653841190775,1293
0.430653841190775,1294
0.430653841190775,1295
0.430653841190775,1296
0.450414335589245,1297
0.389819944920448,1298
0.389819944920448,1299
0.389819944920448,1300
0.389819944920448,1301
0.354782179748785,1302
0.365437538960495,1303
0.365437538960495,1304
0.46741016989365,1305
0.46741016989365,1306
0.46741016989365,1307
0.46741016989365,1308
0.46741016989365,1309
0.46741016989365,1310
0.46741016989365,1311
0.46741016989365,1312
0.46741016989365,1313
0.46741016989365,1314
0.46741016989365,1315
0.425221656483465,1316
0.425221656483465,1317
0.425221656483465,1318
0.422770586526858,1319
0.422770586526858,1320
0.422770586526858,1321
0.422770586526858,1322
0.422770586526858,1323
0.443354213423814,1324
0.443354213423814,1325
0.443354213423814,1326
0.394161417232961,1327
0.394161417232961,1328
0.455609233630819,1329
0.455609233630819,1330
0.455609233630819,1331
0.455609233630819,1332
0.455609233630819,1333
0.40535573275902,1334
0.40535573275902,1335
0.381626169482748,1336
0.381626169482748,1337
0.381626169482748,1338
0.400904049408947,1339
0.400904049408947,1340
0.371241360500109,1341
0.371241360500109,1342
0.371241360500109,1343
0.371241360500109,1344
0.371241360500109,1345
0.371241360500109,1346
0.344069078967426,1347
0.344069078967426,1348
0.438927886953077,1349
0.438927886953077,1350
0.438927886953077,1351
0.438927886953077,1352
0.438927886953077,1353
0.43020608986891,1354
0.43020608986891,1355
0.376689974128409,1356
0.383621072254121,1357
0.383621072254121,1358
0.450661461269175,1359
0.450661461269175,1360
0.450661461269175,1361
0.450661461269175,1362
