"phi","sigmasq","iter"
13.0384337814909,0.10663839946554,72
13.0384337814909,0.106416582800144,73
13.0384337814909,0.11289224010936,74
13.0384337814909,0.122458085306938,75
13.0384337814909,0.113873313928285,76
13.0384337814909,0.128576153922167,77
13.3879231935546,0.145091854985406,78
13.3879231935546,0.127148747005488,79
13.3879231935546,0.125610233022654,80
13.3879231935546,0.123110708476545,81
13.3879231935546,0.159650651461877,82
13.3879231935546,0.163808752671379,83
13.3879231935546,0.159001360192193,84
11.4910775124527,0.180951486819206,85
12.0371693290386,0.154633706191432,86
12.0371693290386,0.143666701412655,87
12.0371693290386,0.132890305668178,88
11.9550576452934,0.117269995651021,89
11.9550576452934,0.124155738923169,90
11.2296636975645,0.103779021851756,91
11.2296636975645,0.11930729396339,92
11.2296636975645,0.112818129566218,93
12.248942467957,0.109664353186644,94
11.1783540477465,0.100599486244698,95
11.1783540477465,0.113649696306654,96
11.1783540477465,0.12871613275,97
11.1783540477465,0.136955992184146,98
11.1783540477465,0.120728430371801,99
11.1783540477465,0.117845257208937,100
11.1783540477465,0.107277812427932,101
10.4091315679297,0.10849391325281,102
10.4091315679297,0.0938484137528907,103
10.4091315679297,0.0877776451011507,104
10.4091315679297,0.0860336050583854,105
10.4091315679297,0.0681036764677888,106
10.4091315679297,0.0700303989621949,107
10.4091315679297,0.0735473911110454,108
10.4091315679297,0.0687048634624444,109
10.4091315679297,0.0853270951696396,110
10.4091315679297,0.0973494903510951,111
10.4091315679297,0.0986480756995168,112
10.4091315679297,0.106134629698137,113
10.4091315679297,0.0806294877752745,114
10.4091315679297,0.0957902734065368,115
10.4091315679297,0.0919599256309968,116
10.4091315679297,0.0716516309727072,117
10.4091315679297,0.0932713629270987,118
10.4091315679297,0.0814276424582695,119
10.4091315679297,0.0880662128865718,120
10.1813690802779,0.0889245486963613,121
10.1813690802779,0.0977608817504674,122
10.1813690802779,0.0889701083827099,123
10.2587685134991,0.0860954297529758,124
10.0116261841438,0.104236116903302,125
10.0116261841438,0.0844402755232784,126
10.0116261841438,0.0983209556450068,127
10.0116261841438,0.104832221916359,128
10.0116261841438,0.0944244658465,129
10.0116261841438,0.105590536181203,130
10.0116261841438,0.093787076875008,131
10.0116261841438,0.104815833722462,132
10.0116261841438,0.0901374114353864,133
10.0116261841438,0.0640129433828799,134
10.0116261841438,0.0498432662733109,135
10.0116261841438,0.0588145974301994,136
10.0116261841438,0.0578505350045538,137
9.04656180186461,0.0599052183785983,138
9.42675379128047,0.0727873195181656,139
9.42675379128047,0.0935400469319682,140
11.0726409516105,0.129562012937147,141
11.0726409516105,0.16420531756993,142
11.0726409516105,0.165873685192005,143
11.2141925434993,0.143064910129732,144
11.5727136292793,0.104788614076222,145
11.5727136292793,0.0862962256899911,146
11.5727136292793,0.0659173295642242,147
11.5727136292793,0.0710033329216851,148
11.5727136292793,0.0708527642009308,149
11.5861733228071,0.0794777210961638,150
11.5861733228071,0.0600370962446066,151
11.5746541650857,0.0843557054128843,152
11.5746541650857,0.0540818055726463,153
11.5746541650857,0.050142303350121,154
11.5746541650857,0.0401473977234483,155
11.5746541650857,0.0506646983868237,156
11.5746541650857,0.0408361200755866,157
11.5746541650857,0.0450086899154051,158
11.5746541650857,0.0411062104937805,159
11.5746541650857,0.0444544296622938,160
11.1111694125424,0.0424878547894263,161
11.1111694125424,0.0544968346737204,162
11.1111694125424,0.0488847439950831,163
11.1111694125424,0.0440082724846046,164
11.1111694125424,0.0507006536882867,165
11.1111694125424,0.0370419861019489,166
11.1111694125424,0.0343274002922298,167
11.1111694125424,0.0378097127470003,168
11.1111694125424,0.0387216944395253,169
11.1111694125424,0.0475221366432985,170
11.1111694125424,0.0393942135947142,171
11.2723083747293,0.0346426670250299,172
11.2723083747293,0.03810883481841,173
11.2723083747293,0.0359491976450523,174
11.2723083747293,0.0530301592828273,175
11.2723083747293,0.0610684642757544,176
11.2723083747293,0.0651589033575998,177
11.2723083747293,0.0612895128472492,178
11.2723083747293,0.0660340677462084,179
11.411672338625,0.0719359525737108,180
11.411672338625,0.069334227888512,181
11.411672338625,0.059487211308031,182
11.411672338625,0.068268923784341,183
11.411672338625,0.0540498303922992,184
12.8226218555633,0.0552325954575314,185
12.8226218555633,0.0587946503100765,186
12.8226218555633,0.0537026133909722,187
12.8226218555633,0.0566040423119117,188
12.8226218555633,0.0630012553016481,189
12.8226218555633,0.056809284793437,190
12.8226218555633,0.0583005812324745,191
12.8226218555633,0.0571315322773917,192
12.8226218555633,0.047947298388603,193
12.8226218555633,0.0487701505542763,194
13.1657386262717,0.040713585278771,195
12.9086012380092,0.0508106241682822,196
12.9086012380092,0.0612130441649534,197
12.9086012380092,0.0590207131739858,198
12.9086012380092,0.0570773330383361,199
12.9086012380092,0.0675588205708903,200
14.0784259178178,0.0568747207741928,201
13.1826255323206,0.0531447849660844,202
13.1826255323206,0.0667243124694118,203
13.0950773833806,0.0563685199409653,204
13.0950773833806,0.0591091894966491,205
13.0950773833806,0.0669290435515646,206
13.0950773833806,0.0622022925889974,207
12.1491472537591,0.0835825588150211,208
10.1567746740402,0.0921693103205734,209
10.1567746740402,0.0993235128721924,210
10.1567746740402,0.0887208535861407,211
10.1567746740402,0.0774281603911525,212
10.1567746740402,0.0669868709976267,213
10.1567746740402,0.0563508678865942,214
10.1567746740402,0.0680092900980397,215
10.1567746740402,0.06470635079677,216
10.1567746740402,0.062110089939275,217
10.1567746740402,0.0655346791290218,218
7.83308070036346,0.0627738520772943,219
7.83308070036346,0.0572853895628395,220
7.83308070036346,0.0619878885074914,221
7.83308070036346,0.0685420837332587,222
7.83308070036346,0.0558236909388465,223
7.6186578593798,0.0644663592978227,224
8.16483976136577,0.0793630717488151,225
8.16483976136577,0.0620139864397059,226
8.16483976136577,0.0531290411741145,227
8.16483976136577,0.0418059547414889,228
8.16483976136577,0.0565393351447588,229
8.16483976136577,0.0579839332805549,230
8.16483976136577,0.0600873818689235,231
8.16483976136577,0.0521314010845796,232
8.16483976136577,0.0624148063547756,233
8.16483976136577,0.0805716916383173,234
8.16483976136577,0.0645029971516083,235
8.16483976136577,0.0403032699623401,236
8.16483976136577,0.0480898677769611,237
8.16483976136577,0.0477516700531787,238
8.16483976136577,0.04898658965818,239
8.16483976136577,0.0490020776206314,240
8.16483976136577,0.0513948320286768,241
8.16483976136577,0.043303982995357,242
8.16483976136577,0.05344455970142,243
8.16483976136577,0.0504887900754741,244
6.98660132710665,0.0499101433684764,245
6.98660132710665,0.0499000514618624,246
6.98660132710665,0.0419788282092573,247
6.98660132710665,0.0342530847658045,248
6.98660132710665,0.0313313204269518,249
6.98660132710665,0.0346300292283762,250
6.98660132710665,0.0403010948324002,251
8.46401335768049,0.0376750237151213,252
8.46401335768049,0.0417738082830107,253
8.46401335768049,0.0542828654301936,254
8.46401335768049,0.059358059885155,255
8.46401335768049,0.0472696123536958,256
8.46401335768049,0.0663187101868998,257
8.46401335768049,0.081311921947646,258
8.46401335768049,0.0839499221671481,259
8.46401335768049,0.0653805856472559,260
8.46401335768049,0.0628360855014186,261
8.46401335768049,0.0645456170765386,262
8.46401335768049,0.0667904743374762,263
8.46401335768049,0.0576881355492896,264
8.46401335768049,0.065972465597727,265
8.46401335768049,0.0793646505171154,266
8.46401335768049,0.0837250594603524,267
8.46401335768049,0.0765076628074636,268
8.46401335768049,0.070161646274477,269
8.46401335768049,0.0779741194848309,270
8.46401335768049,0.0648077416055423,271
10.1297014252226,0.0678121244707651,272
10.1297014252226,0.0821893339626936,273
10.9949531404349,0.071088046386267,274
10.9949531404349,0.0812947182207995,275
11.1083087190971,0.0929304527710069,276
11.1083087190971,0.0949316813325534,277
11.3235923950777,0.0912676924191417,278
11.3235923950777,0.109537101723348,279
11.3235923950777,0.0927908585746606,280
11.3235923950777,0.0924292245055558,281
11.3235923950777,0.105208970227306,282
12.6236044365599,0.100554579719865,283
12.6236044365599,0.104790820332583,284
12.6236044365599,0.0946040304741785,285
12.6236044365599,0.0903147490452849,286
12.6236044365599,0.0987817159098785,287
12.2485263117526,0.0940166301580874,288
11.5973625628641,0.0778333976080876,289
11.5973625628641,0.0946040924851614,290
11.5973625628641,0.11818069965478,291
12.5394533798999,0.129009975417269,292
12.5394533798999,0.135571630514757,293
11.5848118631819,0.123848804712772,294
11.5848118631819,0.122723157991498,295
11.5848118631819,0.12658009484796,296
11.5848118631819,0.155034732189604,297
11.5848118631819,0.141950120309103,298
11.1727740250308,0.0967030813820336,299
11.1727740250308,0.0829746166494437,300
11.1727740250308,0.106505100730149,301
11.1727740250308,0.0965617883319831,302
11.1727740250308,0.105023318183188,303
11.1727740250308,0.105483129256061,304
11.1727740250308,0.0896276983169591,305
11.1727740250308,0.0888723753948252,306
11.1727740250308,0.0821202902111786,307
11.1727740250308,0.099135135649748,308
11.6990680898222,0.106862964722912,309
11.8589736397382,0.0982549764748219,310
11.8589736397382,0.0905985320647177,311
11.8589736397382,0.0850131529649121,312
12.4449290195607,0.110855785431777,313
12.6079206388577,0.0995111437927878,314
12.6079206388577,0.10469713001309,315
12.6079206388577,0.0817344560808891,316
12.6079206388577,0.0689716120396233,317
12.6079206388577,0.0755227745410622,318
11.9229252928611,0.0795883562769151,319
11.48445680533,0.0776220472853599,320
11.48445680533,0.0646232204132032,321
11.48445680533,0.0680632380498588,322
11.48445680533,0.0750857911796563,323
11.48445680533,0.0831647221934369,324
11.7764583925356,0.083438750315545,325
11.7764583925356,0.0745001984083842,326
11.7764583925356,0.082876964908824,327
11.991855687147,0.0989582063465351,328
11.991855687147,0.0982258304664941,329
11.991855687147,0.0994056824388704,330
11.991855687147,0.109166836076749,331
11.991855687147,0.121011345795014,332
11.991855687147,0.0968919844220487,333
11.991855687147,0.1028430812478,334
11.991855687147,0.103440334493995,335
11.991855687147,0.077130619008736,336
11.838842064815,0.0594017163610099,337
11.838842064815,0.0629331080429232,338
11.838842064815,0.0639518432249699,339
11.838842064815,0.06208529115178,340
11.838842064815,0.0604810216185572,341
11.838842064815,0.0671166263837936,342
11.838842064815,0.0569796658362959,343
12.6193119311425,0.052201693139865,344
12.6193119311425,0.0502261875645277,345
11.5216682044116,0.0661520191554421,346
11.5216682044116,0.0547378235170936,347
11.5751333584271,0.0690335089951068,348
11.9511820722008,0.0701815165058671,349
11.9511820722008,0.0572491411267982,350
11.9511820722008,0.0719544539036995,351
11.2524469323247,0.0711081399411354,352
11.2524469323247,0.0782155541068999,353
11.2524469323247,0.0665257762703224,354
11.2524469323247,0.0526339270282657,355
11.2524469323247,0.0432642579229115,356
11.2524469323247,0.0461140125245883,357
10.3288369475126,0.0537096943578834,358
11.6743376282258,0.0647777834687049,359
11.6743376282258,0.0579184310965646,360
11.7159739790386,0.0549013769816331,361
11.7159739790386,0.0521667245603281,362
11.7159739790386,0.0522448439909965,363
11.4755407722559,0.043097445372701,364
12.899291669517,0.0426476317146608,365
12.899291669517,0.0377651918381761,366
11.5563299495797,0.0495460459520264,367
11.5563299495797,0.045380813585267,368
11.4317233176054,0.0489511575406452,369
11.4317233176054,0.049171609736746,370
11.4317233176054,0.0473397540908931,371
11.5257954262418,0.0461430432875572,372
11.5257954262418,0.0415765657870263,373
11.5257954262418,0.0587397619912352,374
11.5257954262418,0.0800968772175125,375
11.5257954262418,0.0624813951536549,376
12.1092688963189,0.0647413360732758,377
12.1092688963189,0.0546663966043941,378
12.1092688963189,0.0554120742561952,379
12.1092688963189,0.05490423110735,380
12.1092688963189,0.0550302616134976,381
12.1092688963189,0.0681340261150926,382
12.7021832326045,0.0734320933274035,383
12.2445120462049,0.0871797473683518,384
12.2445120462049,0.084383723771219,385
12.2445120462049,0.0760644788341246,386
12.2445120462049,0.0828144125330129,387
12.2445120462049,0.0922761565649741,388
12.1816043165228,0.0815760917189213,389
12.6898188797622,0.0756622408643058,390
12.6898188797622,0.0551620153241614,391
12.6898188797622,0.0691373713849382,392
12.6898188797622,0.0829977588425483,393
11.8896703790136,0.0852144326274138,394
12.1549943389648,0.0721519060651173,395
12.1549943389648,0.0754609613051209,396
11.5895279103144,0.0830233343183969,397
11.5895279103144,0.0717993785328996,398
11.5895279103144,0.0616435360380412,399
11.5895279103144,0.0804897910055093,400
11.5895279103144,0.0524555194327656,401
11.5895279103144,0.0439357464186263,402
11.5895279103144,0.0532247768787007,403
11.5895279103144,0.0469174573335988,404
11.5895279103144,0.0580667313125151,405
11.5895279103144,0.0571219803880935,406
11.5895279103144,0.0672317165800043,407
11.5895279103144,0.0683936048896898,408
11.5895279103144,0.0807317545009328,409
11.5895279103144,0.0682931874991399,410
11.5895279103144,0.0870517370632923,411
11.5895279103144,0.0630305656530668,412
11.5895279103144,0.068268013112327,413
12.2201943486817,0.0514565327892745,414
12.2201943486817,0.0478891554945706,415
12.2201943486817,0.0467336232901219,416
12.2201943486817,0.0454283754349049,417
12.2201943486817,0.0384867610688518,418
12.2201943486817,0.0501436139535687,419
12.2201943486817,0.0547334578340249,420
12.2201943486817,0.0345339604159542,421
12.2201943486817,0.0481035198713398,422
12.1302868040249,0.0457500842430755,423
10.4887213563562,0.0337853363337567,424
10.4887213563562,0.0204853147940765,425
10.6174627292245,0.0152277166464471,426
11.882433123732,0.0187715462081785,427
11.3140659920443,0.026959102221226,428
10.7967265119919,0.024754415648314,429
10.7967265119919,0.0260696105426512,430
10.7967265119919,0.0373574281036981,431
10.7967265119919,0.0520567818604888,432
10.7967265119919,0.051249289202816,433
10.7967265119919,0.0546158600140779,434
10.7967265119919,0.0574038296269091,435
10.7967265119919,0.0670040899098301,436
10.7967265119919,0.0743795206368183,437
10.7967265119919,0.0695669302680891,438
10.7967265119919,0.0871742665836147,439
10.7967265119919,0.098712329358927,440
10.7967265119919,0.0727511963779171,441
10.7967265119919,0.0606803711743079,442
10.7967265119919,0.0659486022281331,443
10.7967265119919,0.0544850190621473,444
10.7967265119919,0.0512942114806752,445
10.7967265119919,0.0570147869749241,446
10.3741482690601,0.0412360805551084,447
10.3741482690601,0.051426964957453,448
10.3741482690601,0.0566755482590191,449
10.3741482690601,0.0586901836022172,450
10.3741482690601,0.0451687006002624,451
10.3741482690601,0.0576330809786374,452
10.3741482690601,0.0657862309780113,453
10.3741482690601,0.0666513806270323,454
10.3741482690601,0.0621056688102855,455
10.3741482690601,0.0399513094197758,456
10.3741482690601,0.0366873633431641,457
9.47954138083362,0.0524440613030425,458
9.47954138083362,0.0666087213958128,459
9.47954138083362,0.0526639534559245,460
9.47954138083362,0.0395920842792582,461
9.47954138083362,0.0535415106720785,462
9.47954138083362,0.0472185527518215,463
9.47954138083362,0.065774364141407,464
9.47954138083362,0.075402961442829,465
9.47954138083362,0.0690399054492964,466
9.50926289439095,0.0754392516865163,467
9.50926289439095,0.0730262796469605,468
9.50926289439095,0.0668352911144411,469
9.84820298841334,0.0724414204632268,470
9.84820298841334,0.0699337223423067,471
9.84820298841334,0.0818257419683796,472
9.47338894885959,0.0763309013304113,473
9.47338894885959,0.0735624486893122,474
10.4379050902949,0.0810192871410347,475
10.4379050902949,0.076460382623178,476
10.4379050902949,0.0854000180408618,477
10.4379050902949,0.0707338841638,478
10.4379050902949,0.0579678048706518,479
10.4379050902949,0.0488776600965736,480
10.4379050902949,0.0435679786662269,481
10.8623986388589,0.0486602185228032,482
10.8623986388589,0.0500337906340931,483
10.286394084696,0.0549491876715289,484
10.286394084696,0.0418506362538985,485
10.286394084696,0.0463680848554512,486
10.286394084696,0.0243572024819847,487
10.286394084696,0.0293945933547283,488
9.69823651937287,0.0323074177605397,489
8.11868179925118,0.0322946652832185,490
8.11868179925118,0.0262346062503665,491
8.11868179925118,0.0448299667665117,492
8.11868179925118,0.0532225100402295,493
8.11868179925118,0.0644755115848614,494
8.11868179925118,0.0751467835518116,495
8.11868179925118,0.0862392758765234,496
8.11868179925118,0.080915305093615,497
8.11868179925118,0.0932745166453614,498
8.11868179925118,0.0858326803448812,499
8.11868179925118,0.0872252845248962,500
8.11868179925118,0.0843831614466806,501
6.91134415729774,0.0761626496786026,502
6.91134415729774,0.0825716357336005,503
6.91134415729774,0.0928734136884288,504
6.91134415729774,0.106476951210286,505
6.91134415729774,0.103219861465167,506
7.41704412510614,0.11326882293361,507
7.41704412510614,0.116181904086638,508
7.83841019098494,0.115245222247792,509
7.83841019098494,0.0840904319955433,510
7.83841019098494,0.101007578558836,511
7.83841019098494,0.113514343469108,512
8.47340449765593,0.098787953260348,513
10.3534211081022,0.083206230512108,514
10.3534211081022,0.0741512612505864,515
10.3534211081022,0.0853776623266702,516
10.3534211081022,0.0594894054495187,517
12.1777780876068,0.0573934939165624,518
12.1777780876068,0.0515050933570481,519
12.1777780876068,0.0447228985173348,520
11.0319346597792,0.0472874304397803,521
10.6671766774523,0.0312429316183523,522
10.6671766774523,0.0403951759063959,523
9.51877430570113,0.0244251695510416,524
9.51877430570113,0.0224741628584288,525
9.51877430570113,0.0216958981905823,526
9.51877430570113,0.0253570025291991,527
9.51877430570113,0.0326971653470138,528
9.51877430570113,0.0331508438139581,529
9.51877430570113,0.0266374459926362,530
8.80671065570793,0.0255812616998584,531
8.80671065570793,0.0167040465878603,532
8.80671065570793,0.0153615602661651,533
8.80671065570793,0.0159534567632127,534
8.80671065570793,0.024779544044634,535
8.80671065570793,0.0373861557683232,536
8.80671065570793,0.0460890016041665,537
8.80671065570793,0.036394648025248,538
8.80671065570793,0.0382499429542453,539
8.80671065570793,0.0415577400091123,540
8.80671065570793,0.0272140386202457,541
8.80671065570793,0.0287904143191382,542
8.80671065570793,0.0287656341109033,543
8.80671065570793,0.0250765046761763,544
8.80671065570793,0.0314331962332376,545
8.80671065570793,0.0351740706905873,546
8.80671065570793,0.0505390020638005,547
8.80671065570793,0.0357467092079814,548
8.80671065570793,0.0471576191590147,549
8.80671065570793,0.0572789498948084,550
8.80671065570793,0.0604599699583202,551
8.80671065570793,0.053909400408714,552
8.50154124411747,0.0543729091492801,553
8.50154124411747,0.052103156422752,554
8.50154124411747,0.0330179299302661,555
8.50154124411747,0.027253414811522,556
8.50154124411747,0.0254703374275671,557
8.50154124411747,0.0327848202957449,558
8.50154124411747,0.0472662316533122,559
8.50154124411747,0.0514263431261314,560
8.94214712708672,0.0561794775763402,561
8.94214712708672,0.0869005642334839,562
8.94214712708672,0.0661609054786305,563
8.94214712708672,0.071547044287776,564
8.94214712708672,0.062308876558236,565
8.94214712708672,0.0678071297123097,566
8.94214712708672,0.0687370885380959,567
8.94214712708672,0.0748138482990408,568
8.94214712708672,0.0757970538477818,569
8.94214712708672,0.0635917552844281,570
8.94214712708672,0.0620853581540418,571
8.94214712708672,0.0460831963293194,572
8.94214712708672,0.0482855027578017,573
8.94214712708672,0.036609029982325,574
8.94214712708672,0.0434622743566155,575
8.94214712708672,0.0387905919054177,576
8.94214712708672,0.0444928803522316,577
8.94214712708672,0.0380008430106556,578
8.94214712708672,0.0564524984664375,579
8.94214712708672,0.0590077746140111,580
8.94214712708672,0.0419619175295971,581
8.931725056546,0.0394278355421265,582
8.931725056546,0.0437473765399418,583
8.931725056546,0.0387242030153533,584
8.04992337267959,0.0483900707510951,585
8.04992337267959,0.0376591792452334,586
6.88896364942494,0.0395614685627563,587
6.88896364942494,0.0347534605546439,588
6.88896364942494,0.0349062620592165,589
6.88896364942494,0.0289707740602362,590
6.88896364942494,0.0328801518061364,591
6.88896364942494,0.0306522215056688,592
6.88896364942494,0.0359974245380248,593
6.88896364942494,0.047469461064296,594
6.88896364942494,0.0490496483490923,595
6.88896364942494,0.0395525019983631,596
6.88896364942494,0.0555115125487122,597
6.88896364942494,0.042358114408933,598
6.88896364942494,0.0450708810595448,599
7.2181931498003,0.0494920553348372,600
7.2181931498003,0.0651302984065363,601
7.2181931498003,0.0748919836051321,602
9.20644454584841,0.0799562737549983,603
9.20644454584841,0.0577028830752713,604
9.20644454584841,0.0531758900918653,605
9.20644454584841,0.0461761519192215,606
8.36578281439407,0.0398348720162973,607
8.36578281439407,0.0648967354669263,608
8.36578281439407,0.0721581355037473,609
8.36578281439407,0.0527864077461479,610
8.36578281439407,0.0541854564596138,611
8.36578281439407,0.0413959614527665,612
8.07783527870899,0.0420292996167736,613
8.07783527870899,0.0433462792341232,614
8.07783527870899,0.0395500189101446,615
8.07783527870899,0.0446616271457319,616
8.07783527870899,0.0503081081137133,617
8.07783527870899,0.0626517312793856,618
8.07783527870899,0.0538445208892712,619
8.07783527870899,0.0505765388336116,620
8.07783527870899,0.0593845596606274,621
8.07783527870899,0.0607509650021824,622
8.07783527870899,0.0518509141746272,623
8.07783527870899,0.0595719125723959,624
8.07783527870899,0.0577727396792845,625
8.07783527870899,0.0539375942838643,626
7.51204901793047,0.044702885402031,627
7.51204901793047,0.0676175194935747,628
7.51204901793047,0.0654859132004604,629
7.51204901793047,0.0819529384418262,630
7.51204901793047,0.0850457635015259,631
7.51204901793047,0.0917907047136724,632
7.51204901793047,0.119763354980504,633
7.16925917941293,0.12397457603715,634
7.16925917941293,0.143256700040214,635
7.16925917941293,0.143259379748739,636
7.16925917941293,0.113073409806308,637
7.16925917941293,0.113241697236741,638
7.16925917941293,0.130964683375248,639
7.16925917941293,0.0944637312419011,640
7.16925917941293,0.0928511249605332,641
7.16925917941293,0.0883463352591847,642
7.62428659699989,0.0989214297359131,643
7.62428659699989,0.113057458360648,644
7.62428659699989,0.113679958803429,645
8.56512662071823,0.092324229990918,646
9.77562634879843,0.0697008659445774,647
9.77562634879843,0.0522558523398193,648
9.77562634879843,0.0447197575261002,649
9.77562634879843,0.0447842279843768,650
9.77562634879843,0.0310429408887125,651
10.6255327112591,0.0325220204194805,652
10.6015489912181,0.0349514033683784,653
10.8506462312931,0.0548272067095049,654
10.8506462312931,0.0590807854323887,655
10.8506462312931,0.0590819377021595,656
11.5735429868242,0.056758123237501,657
11.5735429868242,0.0408084483471257,658
11.5735429868242,0.0299606328299126,659
11.5735429868242,0.0318606666772788,660
11.5735429868242,0.0494599346242958,661
11.5735429868242,0.050692641647838,662
11.5735429868242,0.0521383610974034,663
11.5735429868242,0.0598119570262927,664
10.9828076175033,0.0585114483399172,665
10.9828076175033,0.0560499816324492,666
10.9828076175033,0.049887242972781,667
10.9828076175033,0.0495519850338887,668
10.4517096871107,0.0404083955083249,669
10.4517096871107,0.0319507499914913,670
10.4517096871107,0.0388755506899373,671
10.4517096871107,0.0435653236668451,672
10.4517096871107,0.0607136193268024,673
10.4517096871107,0.0792469890028996,674
10.4517096871107,0.092317352069462,675
10.4517096871107,0.0958386332428095,676
10.4517096871107,0.100570184373739,677
11.6586479664262,0.11067347588854,678
11.6586479664262,0.128792709418768,679
11.6586479664262,0.12045133241581,680
11.6586479664262,0.094292950307033,681
11.6586479664262,0.0781070796565981,682
11.6586479664262,0.0581410246534662,683
11.6586479664262,0.0816644986846814,684
11.6586479664262,0.0631183665993357,685
11.6586479664262,0.0499005355415746,686
11.6586479664262,0.0500688366008898,687
11.6586479664262,0.0516816045290216,688
11.6586479664262,0.049706305497037,689
11.6586479664262,0.0616260023085949,690
11.6586479664262,0.0684554991027747,691
12.4535561153141,0.0537265388807829,692
10.3738962320341,0.0532163429401707,693
10.3738962320341,0.0465544742001297,694
10.3738962320341,0.0555628794175574,695
10.3738962320341,0.0600565697727701,696
10.3738962320341,0.0755731930988007,697
10.3738962320341,0.0879187494737836,698
10.3738962320341,0.0691674179185793,699
10.3738962320341,0.0796233770678895,700
10.3738962320341,0.0732548632468251,701
10.3738962320341,0.0791698288814205,702
10.3738962320341,0.101527464740731,703
10.7672274775833,0.106551564692296,704
10.7672274775833,0.115254591475528,705
10.7672274775833,0.0821402784499314,706
10.6199613913626,0.0502811539156956,707
10.6199613913626,0.0481882417294118,708
10.6199613913626,0.0461359038804852,709
9.04327983879811,0.037144619912613,710
9.04327983879811,0.0354229008243271,711
8.52389785948605,0.0463443946070851,712
8.52389785948605,0.027686756410875,713
8.52389785948605,0.0402377219505234,714
8.52389785948605,0.0604754640833762,715
8.52389785948605,0.0616860703499215,716
8.52389785948605,0.0577214301534076,717
8.52389785948605,0.0590252025390246,718
8.52389785948605,0.0561337199140655,719
8.52389785948605,0.0571807979528975,720
8.52389785948605,0.0578586796463391,721
8.52389785948605,0.051885688643362,722
8.52389785948605,0.0971485857419968,723
8.02107233087997,0.0781935452120503,724
8.02107233087997,0.0748454787571968,725
8.02107233087997,0.0670767860466953,726
8.02107233087997,0.0667587384235944,727
7.83805626085806,0.0704473413268762,728
7.83805626085806,0.0630371084912898,729
7.83805626085806,0.0469215817359726,730
7.83805626085806,0.0488647078289397,731
7.83805626085806,0.0347469861413905,732
7.83805626085806,0.0353620943635037,733
7.83805626085806,0.0351031915828424,734
7.83805626085806,0.0428444935511373,735
9.32156364953512,0.0504969626951601,736
9.32156364953512,0.0525174969167823,737
8.4717719557008,0.0574163610910585,738
8.4717719557008,0.07251478857356,739
8.4717719557008,0.0685852568929753,740
8.4717719557008,0.0635484429350256,741
8.69194091467739,0.0595200145973668,742
8.69194091467739,0.0686777203287679,743
9.09299786687304,0.0724610426618401,744
9.09299786687304,0.0598248985835918,745
9.09299786687304,0.0485015939508306,746
9.09299786687304,0.0524718147526172,747
9.09299786687304,0.0537725160813076,748
